ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
97,82,72,29.25,17.554,12.694,8.547,5.572,6.829,10.683,14.37,18.141,20.11,14.161,7.751,4.944,5.614,12.443,16.716,21.241,19.942,14.077,6.368,3.729,4.357,11.94,17.806,22.456,14.538,10.725,5.279,3.519,3.813,9.636,13.951,15.543,11.437,7.834,3.938,2.514,2.723,8.421,13.616,13.448,10.222,6.745,4.19,2.723,2.639,6.787,11.731,12.652,7.08,4.65,2.933,2.179,2.137,5.069,7.834,8.253,8.17,5.656,3.226,2.304,2.346,5.321,7.96,8.295,11.018,8.044,4.399,3.058,3.352,9.133,11.563,11.856,20.445,15.082,7.08,4.441,5.698,15.501,20.613,22.414,25.43,18.979,9.552,5.614,8.17,16.255,22.791,27.232,14.538,9.133,5.74,4.609,6.871,10.977,14.663,18.057
98,82,72.75,29.25,14.873,11.856,8.63,5.279,5.782,8.128,10.809,13.867,16.842,12.694,8.212,4.567,4.567,8.966,12.443,16.591,16.926,12.485,5.572,3.352,3.519,9.426,14.496,18.602,13.029,10.139,4.609,2.975,3.058,7.499,11.144,13.323,10.139,6.578,3.017,2.011,2.095,6.41,11.312,12.317,8.002,5.153,3.058,2.095,2.011,4.902,9.426,10.641,5.74,3.98,2.472,1.927,1.843,3.813,6.033,6.41,6.997,5.027,2.975,2.137,2.053,4.567,6.745,7.206,10.222,7.834,4.148,2.975,3.1,6.955,10.139,10.767,18.015,14.119,6.494,3.771,4.65,12.15,17.428,19.481,22.498,17.135,8.505,4.944,6.494,13.071,18.266,23.629,13.281,9.845,6.033,4.483,5.614,7.541,9.552,13.029
99,82,73.5,29.25,15.166,10.181,8.086,5.153,5.614,9.343,13.197,16.884,15.082,10.935,7.96,4.483,4.19,8.463,12.862,16.214,13.784,10.558,4.734,2.891,2.891,7.122,11.27,15.082,10.809,9.259,4.022,2.598,2.514,5.698,8.756,11.437,8.128,5.446,2.598,1.76,1.718,4.441,8.002,10.013,6.201,4.483,2.598,1.802,1.718,3.729,7.038,8.295,5.195,4.064,2.346,1.802,1.718,3.31,5.153,5.782,6.619,4.986,2.933,2.095,2.011,4.273,6.368,7.038,10.977,9.385,4.818,3.31,3.268,6.578,9.259,10.809,15.501,13.825,6.661,3.603,4.19,9.72,13.784,16.046,17.261,13.155,7.08,4.273,5.321,10.432,15.418,19.314,12.988,8.295,5.782,4.273,5.363,9.72,14.286,17.47
100,82,74.25,29.25,18.015,12.611,9.259,5.614,5.907,10.641,15.836,20.613,18.308,13.742,9.385,5.069,4.692,9.552,15.04,19.9,16.423,12.485,5.321,2.975,2.933,7.541,12.611,17.847,13.197,11.521,4.357,2.681,2.514,6.159,10.264,14.663,9.678,6.661,2.765,1.802,1.718,4.609,8.589,11.982,7.583,5.823,2.807,1.76,1.634,3.519,7.332,9.594,6.997,5.572,2.807,1.927,1.802,3.687,6.41,8.295,8.714,6.578,3.394,2.472,2.346,4.692,7.918,9.468,16.339,14.328,6.159,4.064,3.645,6.787,11.312,15.878,20.738,18.308,7.499,3.854,4.106,10.055,14.999,20.361,19.356,14.789,7.625,4.483,5.279,11.018,17.093,21.744,16.13,10.432,6.913,4.734,6.075,11.731,18.434,22.791
101,82,75,29.25,30.751,21.827,13.113,7.667,10.516,20.277,29.494,36.323,30.877,21.283,12.317,7.08,7.876,18.727,28.07,35.946,28.74,20.026,7.164,4.064,4.19,14.454,23.629,32.93,23.294,17.387,5.782,3.687,3.603,11.898,19.565,28.279,17.889,11.186,3.938,2.514,2.556,9.594,17.512,24.76,14.915,10.348,4.483,2.598,2.388,7.122,13.951,19.942,13.197,9.468,4.692,3.268,3.058,7.248,12.527,16.884,17.596,11.731,5.572,3.938,4.064,10.222,17.638,22.707,26.813,22.665,9.259,5.782,5.53,12.233,19.942,27.19,34.228,26.436,9.217,5.111,6.494,18.308,26.729,36.491,33.139,23.461,10.264,6.242,10.139,21.073,32.218,39.591,27.86,17.261,10.306,7.248,11.856,23.838,37.58,43.739
102,82,75.75,29.25,34.145,23.713,14.873,8.379,13.49,23.042,33.139,41.434,32.176,20.277,12.485,8.463,11.312,22.288,33.726,42.021,31.966,21.199,7.793,4.818,7.038,19.607,29.578,38.669,27.693,20.11,6.871,4.19,6.033,16.13,26.017,36.281,19.607,11.856,4.357,2.975,4.19,13.029,21.031,27.777,16.046,11.605,5.279,3.142,4.19,10.683,17.47,22.498,14.957,10.055,4.818,3.477,3.938,10.306,16.381,18.643,18.811,12.82,5.488,3.98,4.818,11.773,19.691,24.299,29.369,23.168,9.049,6.242,7.541,17.01,26.31,32.092,40.01,28.363,9.552,5.782,9.804,22.791,34.396,46.169,35.024,24.844,11.018,6.745,12.401,22.623,34.27,42.189,26.604,17.387,10.767,7.918,13.7,24.97,37.706,42.649
103,82,76.5,29.25,84.042,53.081,26.226,14.831,36.7,61.586,89.991,107.42,71.306,43.822,19.146,14.119,28.908,55.763,79.517,94.809,71.264,42.524,14.077,9.008,19.188,51.112,70.594,85.425,66.697,40.178,12.569,7.583,12.904,42.566,68.918,89.028,45.415,21.576,6.703,4.986,7.499,31.128,50.149,64.226,34.145,18.224,7.709,5.405,7.29,28.95,43.906,52.411,32.427,18.35,8.714,6.787,9.468,28.992,42.44,43.739,41.057,22.707,9.385,7.499,11.856,31.715,50.023,58.486,52.453,31.966,12.988,10.055,15.418,39.507,54.087,60.706,90.075,52.411,15.418,10.055,24.132,57.606,83.497,111.19,76.92,52.16,19.146,12.527,30.919,52.662,72.898,88.064,62.005,38.921,22.959,16.968,38.167,63.932,92.379,103.398
104,82,77.25,29.25,129.247,81.193,36.91,22.121,59.366,99.878,141.606,168.796,103.984,66.781,27.651,19.146,45.121,83.497,121.832,146.55,111.735,67.828,22.121,14.035,34.983,80.104,108.886,125.057,107.629,61.041,20.696,13.532,27.567,73.359,114.248,145.879,76.04,38.292,11.605,8.128,16.172,53.123,81.528,106.288,53.961,30.625,13.784,9.845,17.638,48.431,74.155,89.53,44.283,24.551,13.532,10.851,16.758,45.373,63.89,67.828,53.752,27.274,12.108,10.432,17.973,46.629,71.264,81.025,63.262,31.505,14.119,12.359,24.718,56.14,68.373,77.087,136.998,79.685,24.299,16.297,52.076,101.68,147.932,183.753,120.7,84.084,32.008,20.361,59.408,91.499,123.172,138.045,110.268,67.158,38.209,27.567,68.625,113.033,152.834,165.235
105,82,78,29.25,62.592,39.759,23.294,13.951,26.436,46.085,66.111,79.643,53.877,33.726,16.842,11.102,20.445,37.748,56.14,68.331,59.952,41.77,14.747,9.133,16.13,38.292,57.271,68.666,47.09,28.447,11.982,8.212,14.496,30.919,50.484,61.796,36.826,22.833,9.091,5.823,10.641,26.604,42.398,51.573,20.864,12.527,7.834,6.075,9.426,19.775,31.882,36.491,14.412,7.457,5.153,5.069,7.374,16.842,25.221,26.017,19.775,9.762,5.153,4.525,7.667,17.093,26.897,29.997,25.598,11.647,5.363,5.111,9.804,21.827,27.358,32.678,61.712,39.172,15.585,10.725,24.509,49.269,72.982,85.676,73.107,52.621,23.964,14.203,29.997,50.735,70.3,83.581,69.588,46.085,28.74,19.439,33.265,57.438,80.984,91.625
106,82,78.75,29.25,43.068,25.137,10.851,8.337,18.685,31.673,45.875,57.816,37.245,21.576,9.762,7.374,14.789,26.436,39.842,48.934,41.141,23.294,7.96,6.075,10.767,26.226,40.303,50.819,32.134,14.412,6.745,5.488,9.133,21.995,35.946,43.152,24.551,11.354,5.363,4.19,6.326,18.099,29.411,35.276,14.328,7.793,5.405,4.525,5.237,12.946,21.66,24.844,10.641,5.027,3.435,3.352,4.902,11.94,19.062,19.398,13.574,6.033,3.31,3.058,5.488,12.862,19.9,21.618,19.272,7.583,3.561,3.519,6.871,17.219,23.503,26.268,41.434,20.571,9.929,8.044,17.638,34.564,50.316,59.156,51.489,31.044,13.658,9.887,22.037,36.742,52.327,64.561,46.629,27.777,14.37,11.312,23.461,37.119,54.254,66.991
107,82,79.5,29.25,22.205,12.401,5.237,4.525,10.39,18.35,28.112,34.438,18.35,10.264,4.315,3.729,8.002,15.208,23.252,28.405,22.456,11.773,4.273,3.603,7.29,15.878,25.053,31.966,18.56,7.709,4.231,3.813,6.075,13.784,23.084,27.525,14.161,6.578,3.477,2.975,4.692,11.773,19.775,23.378,7.206,4.315,3.394,3.226,3.771,7.541,12.862,13.867,5.698,2.388,1.76,1.969,2.975,6.494,10.725,10.935,6.787,2.849,1.718,1.676,3.268,7.374,11.773,12.569,10.893,3.98,1.885,2.011,4.231,10.097,15.418,17.554,22.121,10.013,5.865,5.363,10.725,19.649,30.542,35.36,27.064,15.082,7.122,5.991,13.197,21.869,32.762,39.256,24.928,14.286,7.374,6.075,12.527,21.031,31.589,37.413
108,82,80.25,29.25,10.6,5.865,2.43,2.304,4.776,8.84,13.993,16.465,8.924,4.818,1.802,1.76,3.687,7.29,11.354,13.532,10.893,4.944,2.137,2.011,3.519,7.751,13.197,16.381,8.421,3.268,2.556,2.556,3.1,6.619,11.437,13.197,6.284,2.639,2.179,2.095,2.639,5.782,10.39,11.815,3.1,2.179,2.22,2.179,2.179,3.394,5.74,5.991,2.514,1.047,0.712,0.838,1.299,2.598,4.525,4.776,2.807,1.257,0.796,0.754,1.341,3.184,5.279,5.614,4.86,1.802,0.838,0.922,1.76,4.483,7.499,8.379,8.924,4.19,3.268,3.142,4.609,8.128,13.323,15.166,11.312,6.117,3.352,3.394,5.991,10.306,16.172,17.973,10.851,6.787,3.435,3.142,5.698,10.306,15.25,16.297
109,82,81,29.25,4.022,2.262,0.88,1.006,2.011,3.603,5.405,5.991,3.519,1.76,0.712,0.712,1.424,2.933,4.399,4.944,3.645,1.508,1.006,1.006,1.55,3.142,4.944,5.572,2.723,1.089,1.383,1.508,1.55,2.556,4.022,4.441,2.262,1.215,1.424,1.466,1.508,2.43,4.022,4.315,1.131,1.173,1.383,1.383,1.299,1.424,2.095,2.179,0.796,0.293,0.251,0.293,0.419,0.838,1.466,1.592,0.964,0.377,0.293,0.293,0.461,1.047,1.718,1.802,1.592,0.503,0.293,0.335,0.628,1.508,2.514,2.723,3.1,1.173,1.089,1.424,1.885,3.1,4.818,5.237,3.896,1.969,0.922,1.257,2.388,4.106,5.782,5.991,3.142,2.22,0.922,1.089,2.388,4.148,5.279,5.069
110,82,81.75,29.25,5.069,2.933,1.006,0.964,1.969,3.938,5.823,6.619,4.609,2.933,0.88,0.712,1.383,3.519,5.111,5.74,3.729,1.634,0.712,0.712,1.131,2.849,4.86,5.279,2.556,0.838,0.712,0.796,0.88,2.179,3.854,4.315,1.76,0.922,1.047,1.089,1.173,1.634,3.017,3.435,1.299,0.754,0.796,0.838,0.922,1.215,2.137,2.43,0.922,0.251,0.21,0.168,0.293,0.88,1.55,1.634,1.131,0.293,0.21,0.21,0.335,1.006,1.634,1.885,1.592,0.419,0.251,0.21,0.461,1.508,2.388,2.388,3.519,1.257,0.587,0.754,1.257,2.807,4.986,5.74,4.609,2.304,0.587,0.796,1.802,3.98,6.033,6.368,3.561,2.639,0.838,0.796,2.179,3.854,4.86,4.902
111,82,82.5,29.25,2.262,1.424,0.545,0.503,0.964,2.011,2.891,3.1,2.053,1.383,0.587,0.461,0.88,1.843,2.304,2.346,0.88,0.461,0.419,0.419,0.628,1.424,1.927,1.047,0.796,0.293,0.293,0.377,0.503,1.131,1.76,1.676,0.587,0.587,0.587,0.628,0.628,0.88,1.424,1.383,0.461,0.293,0.335,0.377,0.377,0.587,1.047,1.089,0.293,0.084,0.084,0.084,0.126,0.419,0.628,0.587,0.461,0.084,0.084,0.084,0.126,0.461,0.712,0.838,0.587,0.126,0.126,0.084,0.168,0.712,1.047,1.047,1.424,0.377,0.251,0.335,0.545,1.424,2.681,2.765,1.634,0.628,0.251,0.335,0.67,1.802,2.765,2.723,1.55,1.089,0.503,0.419,1.047,1.76,2.22,2.179
112,82,83.25,29.25,0.712,0.545,0.419,0.377,0.67,0.964,1.047,1.173,0.754,0.545,0.419,0.377,0.628,0.754,0.922,1.006,0.419,0.251,0.251,0.293,0.419,0.628,0.712,0.628,0.21,0.126,0.126,0.21,0.335,0.545,0.628,0.503,0.042,0.21,0.377,0.377,0.419,0.461,0.377,0.168,0.042,0.084,0.126,0.168,0.21,0.293,0.335,0.084,0.042,0.042,0.042,0.042,0.042,0.126,0.126,0.042,0.042,0.042,0.042,0.042,0.042,0.168,0.126,0.084,0.042,0.042,0.084,0.042,0.084,0.168,0.126,0.084,0.168,0.126,0.168,0.21,0.293,0.67,0.796,0.461,0.335,0.168,0.126,0.168,0.377,0.838,1.047,0.67,0.712,0.461,0.377,0.377,0.628,0.88,1.006,1.006
113,82,84,29.25,0.461,0.377,0.377,0.335,0.545,0.503,0.545,0.628,0.545,0.335,0.293,0.293,0.419,0.545,0.628,0.628,0.21,0.126,0.126,0.168,0.251,0.335,0.377,0.293,0.168,0.084,0.084,0.126,0.21,0.335,0.419,0.293,0.084,0.126,0.251,0.293,0.293,0.377,0.335,0.21,0.042,0.042,0.084,0.084,0.168,0.251,0.168,0.042,0.042,0.042,0.042,0.042,0.042,0.084,0.126,0.084,0.042,0.042,0.042,0.042,0.042,0.126,0.168,0.084,0.084,0.042,0.042,0.042,0.084,0.168,0.168,0.084,0.126,0.084,0.126,0.168,0.251,0.503,0.503,0.251,0.251,0.168,0.126,0.168,0.335,0.628,0.587,0.419,0.503,0.293,0.251,0.293,0.377,0.587,0.67,0.628
114,82,84.75,29.25,0.461,0.293,0.293,0.293,0.419,0.503,0.628,0.67,0.419,0.293,0.251,0.251,0.377,0.503,0.628,0.628,0.293,0.168,0.126,0.168,0.293,0.419,0.587,0.545,0.126,0.084,0.084,0.126,0.168,0.293,0.377,0.293,0.084,0.126,0.168,0.21,0.251,0.293,0.335,0.168,0.042,0.042,0.084,0.084,0.084,0.168,0.21,0.042,0.042,0.042,0.042,0.042,0.042,0.084,0.126,0.084,0.042,0.042,0.042,0.042,0.042,0.084,0.168,0.084,0.084,0.042,0.042,0.042,0.084,0.168,0.168,0.126,0.168,0.084,0.084,0.126,0.21,0.461,0.587,0.377,0.21,0.084,0.126,0.126,0.293,0.628,0.712,0.461,0.503,0.293,0.21,0.251,0.377,0.587,0.796,0.712
115,82,85.5,29.25,0.251,0.126,0.168,0.21,0.293,0.335,0.377,0.377,0.21,0.126,0.126,0.126,0.251,0.293,0.335,0.293,0.084,0.084,0.084,0.126,0.168,0.251,0.251,0.126,0.042,0.042,0.084,0.126,0.126,0.168,0.168,0.084,0.042,0.084,0.168,0.168,0.168,0.21,0.21,0.126,0.042,0.042,0.084,0.084,0.084,0.126,0.168,0.126,0.042,0,0.042,0.042,0.042,0.042,0.084,0.042,0.042,0,0.042,0.042,0.042,0.084,0.084,0.084,0.042,0,0.042,0.042,0.042,0.084,0.084,0.042,0.042,0.042,0.084,0.126,0.168,0.251,0.21,0.084,0.042,0.042,0.084,0.126,0.168,0.293,0.21,0.126,0.21,0.126,0.126,0.126,0.21,0.335,0.419,0.335
116,82,86.25,29.25,0.377,0.21,0.168,0.21,0.251,0.377,0.503,0.503,0.293,0.21,0.126,0.168,0.251,0.377,0.503,0.419,0.126,0.084,0.084,0.126,0.168,0.251,0.377,0.293,0.126,0.084,0.126,0.126,0.126,0.21,0.251,0.21,0.084,0.084,0.168,0.168,0.168,0.21,0.251,0.168,0.042,0.042,0.042,0.084,0.084,0.084,0.084,0.084,0.042,0.042,0.042,0.042,0.042,0.042,0.084,0.084,0.042,0,0.042,0.042,0.042,0.084,0.126,0.084,0.126,0.042,0.042,0.042,0.042,0.168,0.21,0.168,0.126,0.042,0.084,0.084,0.168,0.293,0.377,0.251,0.168,0.084,0.084,0.126,0.168,0.293,0.377,0.335,0.377,0.21,0.126,0.126,0.168,0.335,0.461,0.503
117,82,87,29.25,0.754,0.419,0.21,0.251,0.293,0.545,0.796,0.88,0.545,0.335,0.168,0.168,0.293,0.587,0.838,0.712,0.293,0.126,0.126,0.126,0.21,0.377,0.628,0.545,0.21,0.126,0.126,0.126,0.168,0.251,0.377,0.335,0.126,0.084,0.168,0.168,0.168,0.251,0.293,0.21,0.084,0.042,0.042,0.084,0.084,0.126,0.168,0.126,0.084,0.042,0.042,0.042,0.042,0.084,0.126,0.126,0.126,0.042,0.042,0.042,0.042,0.126,0.168,0.168,0.168,0.042,0.042,0.042,0.084,0.168,0.293,0.251,0.293,0.084,0.084,0.126,0.168,0.335,0.628,0.545,0.419,0.168,0.126,0.126,0.168,0.335,0.545,0.587,0.587,0.293,0.126,0.126,0.21,0.377,0.587,0.712
118,82,87.75,29.25,2.262,1.341,0.628,0.419,0.754,1.843,3.017,3.31,1.508,0.796,0.335,0.293,0.67,1.55,2.22,2.011,0.838,0.377,0.168,0.168,0.377,0.964,1.634,1.383,0.587,0.251,0.168,0.168,0.21,0.461,0.922,1.006,0.419,0.168,0.168,0.168,0.21,0.293,0.503,0.628,0.377,0.084,0.084,0.084,0.084,0.21,0.293,0.377,0.335,0.084,0.084,0.084,0.084,0.251,0.419,0.503,0.461,0.126,0.084,0.084,0.126,0.377,0.67,0.754,0.67,0.168,0.084,0.084,0.21,0.587,0.922,0.964,1.257,0.335,0.168,0.126,0.251,0.754,1.466,1.76,1.76,0.628,0.21,0.126,0.251,0.754,1.592,2.053,1.843,0.922,0.293,0.168,0.377,1.006,1.76,2.095
119,82,88.5,29.25,2.975,1.76,1.341,0.838,1.634,3.435,5.027,3.687,1.927,1.215,0.754,0.503,1.257,2.639,3.813,2.849,1.341,0.754,0.545,0.377,0.754,1.802,2.933,2.472,1.299,0.67,0.293,0.21,0.335,1.131,2.179,2.346,0.796,0.251,0.21,0.21,0.21,0.545,1.089,1.299,0.712,0.168,0.126,0.126,0.126,0.335,0.587,0.838,0.628,0.21,0.126,0.126,0.168,0.587,0.964,1.006,0.754,0.251,0.126,0.126,0.21,0.796,1.383,1.424,0.964,0.335,0.168,0.168,0.377,1.006,1.676,1.718,1.927,0.587,0.251,0.21,0.545,1.55,2.723,3.058,3.394,1.508,0.503,0.293,0.628,1.885,3.435,4.357,3.477,2.179,0.922,0.461,0.838,1.969,3.435,4.315
120,82,89.25,29.25,4.902,3.017,1.55,0.964,2.304,4.986,6.745,5.027,3.896,2.472,1.173,0.796,1.76,4.106,5.698,5.153,2.346,1.299,0.587,0.377,0.88,2.639,4.231,3.771,1.718,0.754,0.335,0.293,0.419,1.802,3.268,3.017,0.838,0.251,0.21,0.21,0.293,0.712,1.383,1.424,0.712,0.168,0.168,0.168,0.21,0.503,0.922,1.006,0.67,0.21,0.168,0.168,0.251,0.754,1.173,1.131,0.796,0.251,0.168,0.168,0.293,0.922,1.718,1.592,1.047,0.377,0.21,0.21,0.545,1.299,2.011,1.969,2.137,0.461,0.293,0.251,0.712,2.179,3.771,3.854,5.279,2.053,0.587,0.377,0.964,3.017,5.237,6.368,5.53,2.891,1.006,0.545,1.089,2.639,4.692,6.117
121,82,90,29.25,1.634,0.628,0.21,0.335,1.089,2.262,2.43,1.76,1.299,0.587,0.335,0.377,0.796,1.802,2.43,2.22,1.047,0.419,0.293,0.251,0.419,1.089,1.927,1.76,0.628,0.251,0.21,0.21,0.251,0.88,1.508,1.215,0.335,0.168,0.168,0.168,0.21,0.419,0.67,0.587,0.293,0.126,0.084,0.126,0.126,0.293,0.461,0.461,0.293,0.126,0.084,0.126,0.126,0.335,0.587,0.545,0.335,0.126,0.084,0.084,0.168,0.503,0.838,0.754,0.419,0.126,0.126,0.126,0.293,0.628,0.964,0.922,0.796,0.168,0.168,0.21,0.461,1.131,1.802,1.424,1.76,0.545,0.293,0.293,0.628,1.634,2.43,2.556,1.676,0.754,0.419,0.335,0.545,1.131,1.843,2.137
122,82,90.75,29.25,1.383,1.047,0.503,0.587,1.634,2.975,2.891,1.676,1.718,0.796,0.628,0.67,1.55,3.058,3.896,2.933,1.466,0.754,0.419,0.377,0.796,1.76,3.017,2.807,0.922,0.335,0.251,0.251,0.587,1.634,2.472,1.885,0.754,0.21,0.21,0.21,0.335,1.006,1.592,1.341,0.67,0.168,0.126,0.168,0.251,0.712,1.089,1.006,0.587,0.21,0.168,0.168,0.293,0.587,0.838,0.838,0.67,0.21,0.168,0.168,0.293,0.754,1.131,1.089,0.712,0.293,0.21,0.21,0.503,0.88,1.215,1.131,0.922,0.293,0.21,0.251,0.712,1.76,2.262,1.76,1.55,0.461,0.251,0.293,1.006,2.598,3.184,2.598,2.011,0.712,0.377,0.377,1.131,2.22,2.765,2.472
123,82,91.5,29.25,3.603,1.969,0.88,0.754,2.346,5.405,5.488,3.813,3.268,1.508,0.712,0.628,1.885,4.441,5.907,5.195,3.017,1.257,0.461,0.377,0.88,2.556,5.027,5.279,2.137,0.628,0.335,0.335,0.67,2.472,4.441,4.064,1.341,0.293,0.251,0.251,0.377,1.215,2.262,2.137,1.131,0.251,0.21,0.168,0.293,0.838,1.424,1.466,1.173,0.335,0.251,0.251,0.377,1.089,1.76,1.843,1.341,0.335,0.251,0.251,0.461,1.466,2.43,2.346,1.592,0.461,0.293,0.293,0.796,1.718,2.681,2.514,2.179,0.503,0.335,0.335,1.131,3.058,4.776,3.771,5.614,1.718,0.587,0.419,1.802,4.902,6.997,6.871,6.578,2.556,0.754,0.545,1.634,4.65,7.248,8.212
124,82,92.25,29.25,0.67,0.251,0.084,0.21,0.88,1.508,1.299,0.754,1.299,0.377,0.251,0.293,0.628,1.466,2.011,1.676,0.964,0.293,0.21,0.251,0.377,0.88,1.383,1.424,0.712,0.168,0.168,0.168,0.251,0.796,1.383,1.215,0.377,0.084,0.126,0.126,0.168,0.461,0.67,0.628,0.293,0.084,0.084,0.084,0.126,0.293,0.461,0.461,0.293,0.084,0.084,0.084,0.126,0.377,0.545,0.545,0.335,0.084,0.084,0.084,0.168,0.419,0.712,0.628,0.419,0.126,0.084,0.126,0.251,0.545,0.838,0.67,0.503,0.126,0.126,0.168,0.461,0.88,1.215,0.88,1.173,0.251,0.21,0.251,0.67,1.508,1.843,1.592,1.508,0.503,0.293,0.335,0.796,1.466,1.927,1.927
125,82,93,29.25,0.293,0.168,0.126,0.168,0.419,0.587,0.419,0.377,0.461,0.251,0.168,0.168,0.419,0.754,0.838,0.754,0.419,0.168,0.126,0.126,0.293,0.461,0.67,0.628,0.21,0.084,0.084,0.084,0.21,0.419,0.503,0.335,0.042,0.042,0.042,0.042,0.126,0.168,0.126,0.042,0.042,0.042,0.042,0.042,0.042,0.126,0.168,0.084,0.042,0.042,0.042,0.042,0.042,0.126,0.168,0.084,0.042,0.042,0.042,0.042,0.042,0.126,0.21,0.126,0.084,0.042,0.042,0.042,0.084,0.168,0.21,0.126,0.084,0.042,0.042,0.042,0.168,0.251,0.251,0.126,0.21,0.084,0.084,0.126,0.335,0.545,0.545,0.335,0.545,0.335,0.21,0.251,0.461,0.712,0.712,0.754
126,82,93.75,29.25,0.21,0.168,0.126,0.168,0.293,0.419,0.461,0.293,0.251,0.126,0.084,0.084,0.251,0.419,0.461,0.377,0.251,0.126,0.084,0.084,0.21,0.335,0.377,0.377,0.21,0.084,0.084,0.084,0.21,0.377,0.461,0.335,0.084,0.042,0.042,0.042,0.126,0.168,0.21,0.126,0.042,0.042,0.042,0.042,0.084,0.168,0.168,0.084,0.042,0.042,0.042,0.042,0.042,0.126,0.084,0.042,0.042,0.042,0.042,0.042,0.084,0.168,0.168,0.084,0.042,0.042,0.042,0.042,0.084,0.084,0.084,0.084,0.084,0.042,0.042,0.042,0.126,0.21,0.168,0.084,0.21,0.084,0.042,0.084,0.21,0.377,0.293,0.21,0.21,0.126,0.126,0.168,0.293,0.335,0.419,0.335
127,82,94.5,29.25,0.335,0.21,0.168,0.168,0.335,0.503,0.712,0.545,0.293,0.168,0.084,0.126,0.293,0.419,0.503,0.419,0.251,0.126,0.084,0.126,0.251,0.419,0.503,0.419,0.251,0.126,0.084,0.084,0.293,0.503,0.628,0.503,0.168,0.042,0.042,0.042,0.168,0.293,0.377,0.293,0.084,0.042,0.042,0.042,0.126,0.293,0.377,0.293,0.126,0.042,0.042,0.042,0.084,0.168,0.21,0.21,0.126,0.042,0.042,0.042,0.126,0.251,0.293,0.168,0.126,0.042,0.042,0.042,0.126,0.21,0.293,0.168,0.126,0.042,0.042,0.042,0.21,0.335,0.335,0.21,0.293,0.126,0.084,0.126,0.377,0.545,0.628,0.461,0.377,0.251,0.168,0.21,0.377,0.545,0.67,0.545
128,82,95.25,29.25,0.293,0.21,0.168,0.168,0.251,0.461,0.67,0.545,0.21,0.168,0.126,0.126,0.251,0.377,0.503,0.377,0.293,0.21,0.126,0.168,0.293,0.419,0.67,0.545,0.251,0.126,0.084,0.126,0.293,0.419,0.587,0.419,0.168,0.042,0.042,0.084,0.126,0.293,0.461,0.377,0.126,0.084,0.042,0.084,0.126,0.251,0.335,0.293,0.168,0.042,0.042,0.042,0.126,0.21,0.293,0.293,0.168,0.042,0.042,0.042,0.126,0.293,0.377,0.251,0.21,0.084,0.042,0.042,0.168,0.335,0.419,0.377,0.21,0.084,0.042,0.084,0.21,0.419,0.461,0.335,0.377,0.168,0.084,0.168,0.377,0.67,0.838,0.628,0.503,0.335,0.293,0.251,0.377,0.587,0.796,0.796
129,82,96,29.25,0.293,0.168,0.168,0.168,0.293,0.461,0.587,0.461,0.21,0.126,0.126,0.168,0.251,0.335,0.461,0.377,0.21,0.126,0.126,0.126,0.251,0.377,0.335,0.293,0.126,0.084,0.084,0.084,0.251,0.419,0.377,0.251,0.084,0.042,0.042,0.042,0.126,0.168,0.21,0.21,0.042,0.042,0.042,0.042,0.084,0.168,0.126,0.084,0.042,0.042,0.042,0.042,0.084,0.126,0.084,0.084,0.042,0.042,0.042,0.042,0.084,0.251,0.251,0.126,0.084,0.042,0.042,0.042,0.126,0.21,0.21,0.168,0.084,0.042,0.042,0.042,0.168,0.293,0.293,0.21,0.21,0.084,0.084,0.084,0.293,0.503,0.419,0.335,0.377,0.251,0.168,0.21,0.419,0.503,0.545,0.503
